LLAVE DE TORQUE;QD3R250;112006981;NO INDICA;2016-01-20;2017-01-19;0;TORQUE
LLAVE DE TORQUE;QD3R150;412603648;NO INDICA;2015-01-20;2016-01-20;0;TORQUE
LLAVE DE TORQUE;QD3R250;113008409;NO INDICA;2015-01-20;2016-01-20;0;DIMENCIONAL
LLAVE DE TORQUE;QD3R250;213600347;NO INDICA;2015-01-20;2016-01-20;0;TORQUE
LLAVE DE TORQUE;2503MFRMH;314504513;CBTC 250-03;2016-01-19;2017-01-18;0;TORQUE
NIVEL;960-601;4407212;NPR-003;2014-06-23;2015-06-23;0;DIMENCIONAL
CINTA METRICA PI;5;NO INDICA;CC-06;2016-01-20;2017-01-19;0;DIMENCIONAL
TERMOMETRO DE MERCURIO;0-300;NO INDICA;CC-07;2016-01-27;2017-01-26;0;TEMPERATURA
BALANZA DIGITAL;JW-30K;WA38311T3745;B4BL13;2015-01-27;2016-01-27;0;MASA
BALANZA DIGITAL;SP602;7132111923;NO INDICA;2015-01-26;2016-01-26;0;MASA
BALANZA DIGITAL;SP602;B4116521532;NO INDICA;2015-01-26;2016-01-26;0;MASA
MICROMETRO DE INTERIORES;368-026;706487;NO INDICA;2015-01-07;2016-01-07;0;DIMENCIONAL
MICROMETRO DE INTERIORES;302-3316;100295004;NO INDICA;2015-01-07;2016-01-07;0;DIMENCIONAL
MICROMETRO DE INTERIORES;303-3310;9099801;NO INDICA;2015-01-06;2016-01-06;0;DIMENCIONAL
MICROMETRO DE INTERIORES;303-3311;90999954;NO INDICA;2015-01-06;2016-01-06;0;DIMENCIONAL
MICROMETRO DE INTERIORES;303-3314;91094723;NO INDICA;2015-01-06;2016-01-06;0;DIMENCIONAL
MICROMETRO DE INTERIORES;303-3313;90999831;NO INDICA;2015-01-06;2016-01-06;0;DIMENCIONAL
MICROMETRO DE INTERIORES;303-3317;90196876;NO INDICA;2015-01-07;2016-01-07;0;DIMENCIONAL
CALIBRADOR PIE DE REY ANALOGICO;530-104BR;13817493;NO INDICA;2016-04-21;2017-04-21;0;DIMENCIONAL
LLAVE DE TORQUE;6004MFRPH;814606327;MMECO-15-296C;2018-02-17;2019-02-17;1;TORQUE
LLAVE DE TORQUE;6004MFRPH;814606224;MMECO-15-296B;2018-02-17;2019-02-17;1;TORQUE
LLAVE DE TORQUE;6004MFRPH;814606195;MMECO-15-296A;2018-02-20;2019-02-20;1;TORQUE
SOUND LEVEL METER;407736;70609894;MED-083;2015-02-02;2016-02-02;0;AC�STICA
NIVEL;960-601;4156211;NO INDICA;2015-06-01;2016-05-31;0;DIMENCIONAL
MICROMETRO DE EXTERIORES;193-211;7231707;NO INDICA;2015-12-18;2016-12-17;0;DIMENCIONAL
NIVEL;960-601;4569112;NO INDICA;2015-06-01;2016-05-31;0;DIMENCIONAL
CALIBRADOR DE PROFUNDIDAD;NTD35-1C;3585;MMECO-15-298G;2018-02-20;2019-02-20;1;DIMENCIONAL
CALIBRADOR DE PROFUNDIDAD;NTD35-1C;3538;MMECO-15-298I;2016-02-12;2017-02-11;0;DIMENCIONAL
VACUOMETRO;0-30;NO INDICA;NO INDICA;2015-02-04;2016-02-04;0;PRESION
CALIBRADOR PIE DE REY ANALOGICO;802266;NO INDICA;CSN-1;2015-02-02;2016-02-02;0;DIMENCIONAL
CALIBRADOR PIE DE REY ANALOGICO;802266;NO INDICA;CPN-1;2015-02-02;2016-02-02;0;DIMENCIONAL
CALIBRADOR PIE DE REY ANALOGICO;802266;NO INDICA;CPC-1;2015-02-03;2016-02-03;0;DIMENCIONAL
CALIBRADOR PIE DE REY ANALOGICO;802266;NO INDICA;CSC-1;2015-02-03;2016-02-03;0;DIMENCIONAL
BALANZA ANALOGICA MECANICA;NO INDICA;NO INDICA;BM-1;2015-02-05;2016-02-05;0;MASA
BALANZA ANALOGICA MECANICA;ROVERETO;331306;CLO-1600;2016-01-12;2017-01-11;0;MASA
CALIBRADOR PIE DE REY;1251MEA;02/29594;CP-1;2015-02-05;2016-02-05;0;DIMENCIONAL
CALIBRADOR PIE DE REY;1251MEA;07/10310;CP-2;2015-02-05;2016-02-05;0;DIMENCIONAL
MANOMETRO;25J58W1;NO INDICA;MP-1;2015-02-09;2016-02-09;0;PRESION
BALANZA DIGITAL;CENTAURUS;NO INDICA;BP-1;2015-02-04;2016-02-04;0;MASA
LLAVE DE TORQUE;QD2R1000;114007226;BOA-H-83032;2017-08-25;2018-08-25;1;TORQUE
LLAVE DE TORQUE;0-75;TK04;NO INDICA;2015-02-12;2016-02-12;0;TORQUE
LLAVE DE TORQUE;BRUTUS3R250D;813605528;NO INDICA;2018-02-16;2019-02-16;1;TORQUE
LLAVE DE TORQUE;QD1200;1013038050;NO INDICA;2018-05-11;2019-05-11;1;TORQUE
LLAVE DE TORQUE;QD21000;1213503324;11-0043;2018-05-09;2019-05-09;1;TORQUE
LLAVE DE TORQUE;QD275;1213603674;11-0044;2018-05-09;2019-05-09;1;TORQUE
MANOMETRO REGULADOR 1;0-4000;NO INDICA;NO INDICA;2015-02-23;2016-02-23;0;PRESION
MANOMETRO REGULADOR 1;BU-2581-AQ;MW021114-1;MMECO-14190A;2018-01-17;2019-01-17;1;PRESION
MANOMETRO REGULADOR 2;BU-2581-AQ;MW021114-2;MMECO-14190B;2018-01-17;2019-01-17;1;PRESION
MANOMETRO REGULADOR 1;BU-2581-AQ;HW021214-1;MMECO-14189A;2018-04-09;2019-04-09;1;PRESION
MANOMETRO REGULADOR 2;BU-2581-AQ;HW021214-2;MMECO-14189B;2018-04-09;2019-04-09;1;PRESION
MANOMETRO REGULADOR 1;BU-2581-AQ;BV024214-1;MMECO-14202A;2018-04-09;2019-04-09;1;PRESION
LLAVE DE TORQUE;J6012C;DPA02909;MMECO-14264G;2018-04-05;2019-04-05;1;TORQUE
MANOMETRO ;FZ9/24;JER100639;MMECO-14265 ;2018-05-16;2019-05-16;1;PRESION
MANOMETRO;FZ9/24;JER100913;MMECO-14265A;2018-05-16;2019-05-16;1;PRESION
TEMPERTURE CALIBRATOR;724;2485259;NO INDICA;2015-03-09;2016-03-08;0;TEMPERATURA
DRY BLOCK CALIBRATOR;517;A19013;NO INDICA;2015-03-09;2016-03-08;0;TEMPERATURA
DRY BLOCK CALIBRATOR;PEGASUS 1200;33588-1;NO INDICA;2015-03-10;2016-03-09;0;TEMPERATURA
MANOMETRO INFLADO DE RUEDA;8844-B;NO INDICA;BOA-H-83091;2016-04-27;2017-04-27;0;PRESION
DINAMOMETRO DIGITAL;DFIS 100;706799;CR-IM-08;2018-01-15;2019-01-15;1;FUERZA
LLAVE DE TORQUE;10-100;5060341043;DLTD-A1138;2015-03-26;2016-03-25;0;TORQUE
LLAVE DE TORQUE;10-100;5081119123;DLTD-A1501;2015-03-26;2016-03-25;0;TORQUE
LLAVE DE TORQUE;Q3R250;1109006818;NO INDICA;2015-03-26;2016-03-25;0;TORQUE
LLAVE DE TORQUE;4RCS;90474859;DLTD-A1512;2015-03-27;2016-03-26;0;TORQUE
LLAVE DE TORQUE;QD4R600;1109011111;NO INDICA;2015-03-27;2016-03-26;0;TORQUE
LLAVE DE TORQUE;3RCS;5071198662;DLTD-A1417;2015-03-27;2016-03-26;0;TORQUE
DISPLAY OF TEMPERATURE AND HUMITY;AR867;NO INDICA;MMECO 15-310;2018-05-17;2019-05-17;1;TEMPERATURA
MODULO DE PRESION;700P04;26090406;MMECO-14201;2018-05-22;2019-05-22;1;PRESION
CALIBRADOR DE PRESION;717300G;2521080;MMECO-14200;2018-05-22;2019-05-22;1;PRESION
RELOJ COMPARADOR;0-10;J0012;DLTL-1926;2015-03-31;2016-03-30;0;DIMENCIONAL
RELOJ COMPARADOR;0-10;Q3361;DLTD-HH572;2015-03-31;2016-03-30;0;DIMENCIONAL
RELOJ COMPARADOR;0-10;E9813;DLTL-E687;2015-03-31;2016-03-30;0;DIMENCIONAL
RELOJ COMPARADOR;0-10;Q3062;DLTL-HH593;2015-03-31;2016-03-30;0;DIMENCIONAL
RELOJ COMPARADOR;0-10;WTK337;LL456;2015-04-01;2016-03-31;0;DIMENCIONAL
RELOJ COMPARADOR;0-10;QIK176;HH571;2015-04-01;2016-03-31;0;DIMENCIONAL
CALIBRADOR DE ALTURA;0;6060162;DLTL-EE480;2015-04-01;2016-03-31;0;DIMENCIONAL
LLAVE DE TORQUE;A404;40958;DLTD-A1017;2015-04-02;2016-04-01;0;TORQUE
RELOJ COMPARADOR;0-10;Q3070;DLTL-HH571;2015-04-04;2016-04-03;0;DIMENCIONAL
MICROMETRO DE INTERIORES;E;W6804221-14;DLTL-BB880;2015-04-06;2016-04-05;0;DIMENCIONAL
LLAVE DE TORQUE;DSG-3;285;DLTL-A748;2015-04-06;2016-04-05;0;TORQUE
MULTIPLICADOR DE TORQUE;TD1000;A-80716;DLTL-A1483;2015-04-06;2016-04-05;0;TORQUE
LLAVE DE TORQUE;DSG-1;117097;DLTL-A1194;2015-04-06;2016-04-05;0;TORQUE
MICROMETRO DE EXTERIORES;0-100;W6804210-C;DLTL-720;2015-04-06;2016-04-05;0;DIMENCIONAL
TERMOMETRO;MICROTHERMA 1;D05240264;NO INDICA;2015-04-04;2016-04-03;0;TEMPERATURA
RELOJ COMPARADOR;212GL;9707720;DLTL-S124;2015-04-04;2016-04-03;0;DIMENCIONAL
RELOJ COMPARADOR;0-3;X1372267;DLTL-HH856;2015-04-04;2016-04-03;0;DIMENCIONAL
RELOJ COMPARADOR;0-10;Q3198;DLTL-HH570;2015-04-04;2016-04-03;0;DIMENCIONAL
CALIBRADOR DE ESPESORES;2046S;SAY393;NO INDICA;2016-04-20;2017-04-20;0;DIMENCIONAL
CALIBRADOR DE ESPESORES;2109S-10;NDV259;CF-IM-05;2017-01-16;2018-01-16;0;DIMENCIONAL
TERMOMETRO DUAL LASER;No . 14;1024163;NO INDICA;2015-04-06;2016-04-05;0;TEMPERATURA
TERMOMETRO;TEMP2A;NO INDICA;NO INDICA;2017-07-31;2018-07-31;0;TEMPERATURA
LLAVE DE TORQUE;34323-1B;1106230053;NO INDICA;2015-04-10;2016-04-09;0;TORQUE
CALIBRADOR DIGITAL;0-300;NO INDICA;NO INDICA;2015-04-14;2016-04-13;0;DIMENCIONAL
NIVEL DIGITAL;32048297;102;NO INDICA;2018-02-06;2019-02-06;1;DIMENCIONAL
CALIBRADOR;530-104BR;12815516;NO INDICA;2018-04-20;2019-04-20;1;DIMENCIONAL
CALIBRADOR;0-150;9838219;NO INDICA;2015-04-13;2016-04-12;0;DIMENCIONAL
CALIBRADOR ANALOGICO;CSN251238;8R01350;NO INDICA;2015-04-13;2016-04-12;0;DIMENCIONAL
CALIBRADOR ANALOGICO;0-300;NO INDICA;NO INDICA;2018-04-18;2019-04-18;1;DIMENCIONAL
CALIBRADOR DIGITAL;0-150;NO INDICA;NO INDICA;2016-04-18;2017-04-18;0;DIMENCIONAL
MICROMETRO;50-75;NO INDICA;NO INDICA;2018-04-20;2019-04-20;1;DIMENCIONAL
CALIBRADOR DE PROFUNDIDAD;0-500;12070434;NO INDICA;2018-04-18;2019-04-18;1;DIMENCIONAL
CALIBRADOR ANALOGICO;0-600;NO INDICA;NO INDICA;2018-04-18;2019-04-18;1;DIMENCIONAL
EXTENSOMETRO;51811510;3638-1;NO INDICA;2017-03-29;2018-03-29;0;DIMENCIONAL
REGLA METALICA;0-60;NO INDICA;NO INDICA;2015-04-30;2016-04-29;0;DIMENCIONAL
ROSCA PATRON;ISO 11363;1 2;NO INDICA;2015-04-30;2016-04-29;0;DIMENCIONAL
BURETA;0-1000;NO INDICA;NO INDICA;2015-04-30;2016-04-29;0;VOLUMEN
MULTIMETRO DIGITAL;M890T;908249315;NO INDICA;2015-05-12;2016-05-11;0;EL�CTRICA
MANOMETRO;0-5000;Q-8451;GL019;2015-05-12;2016-05-11;0;PRESION
MANOMETRO;0-5000;Q-8400;GL018;2015-05-12;2016-05-11;0;PRESION
MANOMETRO;90NCD-4155VC;NO INDICA;NO INDICA;2015-05-12;2016-05-11;0;PRESION
MANOMETRO;90NCD-4155VC;NO INDICA;NO INDICA;2015-05-12;2016-05-11;0;PRESION
MANOMETRO;F6C2KIAIF0000;9,34E+13;NO INDICA;2015-05-12;2016-05-11;0;PRESION
MANOMETRO;F6C2KIAIF0000;9,34E+13;NO INDICA;2015-05-12;2016-05-11;0;PRESION
MANOMETRO DE REGULADOR ;BU-2581-AQ;AYO51314-1;MMECO-14227A;2017-09-25;2018-09-25;1;PRESION
MANOMETRO DE REGULADOR B;CU-2581-JT;AYO51314-2;MMECO-14227B;2017-09-25;2018-09-25;1;PRESION
MANOMETRO DE REGULADOR B;BU-2581-AQ;AYO51414-1;MMECO-14228A;2017-09-26;2018-09-26;1;PRESION
MANOMETRO DE REGULADOR B;CU-2581-JT;AYO51414-2;MMECO-14228B;2017-09-26;2018-09-26;1;PRESION
MANOMETRO DE REGULADOR A;BU-2581-AQ;AYO51614-1;MMECO-14232A;2018-05-24;2019-05-24;1;PRESION
MANOMETRO DE REGULADOR B;BU-2581-AQ;CYO51614-2;MMECO-14232B;2018-05-24;2019-05-24;1;PRESION
MANOMETRO DE REGULADOR A;BU-2581-AQ;AYO51514-1;MMECO-14229A;2015-05-20;2016-05-19;0;PRESION
MANOMETRO DE REGULADOR 2;CU-2581-JT;AYO51514-2;MMECO-14229B;2018-01-17;2019-01-17;1;PRESION
MANOMETRO DE REGULADOR B;BU-2581-AQ;LW051714-2;MMECO-14225B;2018-05-24;2019-05-24;1;PRESION
MANOMETRO DE REGULADOR A;BU-2581-AQ;LW051714-1;MMECO-14225A;2018-05-24;2019-05-24;1;PRESION
BALANZA ANALITICA;PA313C;8033471070;901005;2017-11-27;2018-11-27;1;MASA
BALANZA DIGITAL;TRAVELER TA3001;B2231179941;901004;2015-05-20;2016-05-19;0;MASA
MULTIPLICADOR DE TORQUE;GA-190;8663;NO INDICA;2016-04-15;2017-04-15;0;TORQUE
MULTIPLICADOR DE TORQUE;GA-190;NO INDICA;NO INDICA;2015-05-20;2016-05-19;0;TORQUE
BALANZA DIGITAL;BASIX 2.1;902174;NO INDICA;2015-05-22;2016-05-21;0;MASA
BALANZA DIGITAL;DS-10;71681;NO INDICA;2015-05-22;2016-05-21;0;MASA
PROTRACTOR; EO3 ;109300024;G760C2-15;2017-12-07;2018-12-07;1;DIMENCIONAL
PROTRACTOR;TR31-101;8354;MMECO-16-360-1;2017-09-26;2018-09-26;1;DIMENCIONAL
VALVULA DE ALIVIO;SV615AS;NO INDICA;NO INDICA;2015-10-30;2016-10-29;0;PRESION
VALVULA DE ALIVIO;511DCDMMAA0175;NO INDICA;NO INDICA;2015-06-03;2016-06-02;0;PRESION
VALVULA DE ALIVIO;29202L174S;NO INDICA;NO INDICA;2015-06-03;2016-06-02;0;PRESION
VALVULA DE ALIVIO;SV3636;NO INDICA;NO INDICA;2015-06-04;2016-06-03;0;PRESION
DIGITAL TACHOMETER;DT2235A;S769155;MMECO-14224;2017-07-13;2018-07-13;0;TIEMPO Y FRECUENCIA
MEGOMETRO DIGITAL;MI-60;99957251;NO INDICA;2016-10-31;2017-10-31;0;EL�CTRICA
REGLA DE ACERO;182-309;NO INDICA;PF-PT-29;2017-12-05;2018-12-05;1;DIMENCIONAL
CALIBRADOR DE ESPESORES;2046S;SAY411;NO INDICA;2017-01-16;2018-01-16;0;DIMENCIONAL
MANOMETRO;H-2016-01;T43301;MMECO-15306;2018-06-16;2019-06-16;1;PRESION
MANOMETRO;H-2016-01;T43302;MMECO-15306A;2018-06-15;2019-06-15;1;PRESION
LLAVE DE TORQUE;QD2R100;1106504909;NO INDICA;2015-06-25;2016-06-24;0;TORQUE
LLAVE DE TORQUE;QD2R1000;205790236;NO INDICA;2015-06-25;2016-06-24;0;TORQUE
MULTIMETER;87V;NO INDICA;NO INDICA;2015-05-25;2016-05-24;0;EL�CTRICA
MANOMETRO;8844 - B;NO INDICA;BOA - H - 83089;2018-01-02;2019-01-02;1;PRESION
MANOMETRO;8844 - B;NO INDICA;BOA - H - 83090;2018-06-30;2019-06-30;1;PRESION
MICROMETRO;103 - 137;46120743;EM-MIC-CCAL-001;2017-09-21;2018-09-21;1;DIMENCIONAL
CALIBRADOR DIGITAL;0 - 200;NO INDICA;EM-VER-CCAL-004;2018-06-28;2019-06-28;1;DIMENCIONAL
CALIBRADOR DIGITAL;0-200;NO INDICA;EM-VER-CCAL-005;2018-06-28;2019-06-28;1;DIMENCIONAL
MEGOMMETER;1520;82300124;NO INDICA;2015-06-30;2016-06-29;0;EL�CTRICA
REGULADOR DE PRESION;606;SSV-701;NO INDICA;2015-07-07;2016-07-06;0;PRESION
MANOMETRO;316;G-8962;NO INDICA;2015-07-07;2016-07-06;0;PRESION
TERMOMETRO IR;62 MAX;29022219;NO INDICA;2015-07-06;2016-07-05;0;TEMPERATURA
LLAVE DE TORQUE;QD4R400;714600836;BOA-H-83088;2018-07-03;2019-07-03;1;TORQUE
MICROMETRO;M110-50;103-137;NO INDICA;2015-07-14;2016-07-13;0;DIMENCIONAL
VERNIER ANALOGICO;EC-021;NO INDICA;NO INDICA;2015-07-14;2016-07-13;0;DIMENCIONAL
MEDIDOR DE PERFIL DE ANCLAJE;E224C-B0;NK14732;NO INDICA;2017-10-04;2018-10-04;1;DIMENCIONAL
CINTA METRICA;TP20ME;NO INDICA;NO INDICA;2015-07-15;2016-07-14;0;DIMENCIONAL
BRIDGE CAM GAUGE;S-014;NO INDICA;NO INDICA;2015-07-20;2016-07-19;0;DIMENCIONAL
BRIDGE CAM GAUGE;EC-014;NO INDICA;NO INDICA;2015-07-20;2016-07-19;0;DIMENCIONAL
LLAVE DE TORQUE;QD5R1000;714603662;BOA-H-83094;2017-09-07;2018-09-07;1;TORQUE
LLAVE DE TORQUE;R600;9586;NO INDICA;2015-07-13;2016-07-12;0;TORQUE
LLAVE DE TORQUE;R250;18108;NO INDICA;2015-07-13;2016-07-12;0;TORQUE
LLAVE DE TORQUE;QD3R250;112007123;NO INDICA;2015-07-13;2016-07-12;0;TORQUE
LLAVE DE TORQUE;QD3R250;112006900;NO INDICA;2015-07-13;2016-07-12;0;TORQUE
LLAVE DE TORQUE;2503MFRMH;1112500696;NO INDICA;2015-07-13;2016-07-12;0;TORQUE
BORE GAUGE;2046S;LXT809;NO INDICA;2015-07-21;2016-07-20;0;DIMENCIONAL
MANOMETRO REGULADOR;0-160;M1;NO INDICA;2015-07-20;2016-07-19;0;PRESION
MANOMETRO REGULADOR;0-160;M2;NO INDICA;2015-07-20;2016-07-19;0;PRESION
LLAVE DE TORQUE;10--75;5980641451;NO INDICA;2015-07-21;2016-07-20;0;DIMENCIONAL
LLAVE DE TORQUE;25-250;31423;NO INDICA;2015-07-21;2016-07-20;0;DIMENCIONAL
ESTUFA DE SECADO;FD53;14-03643;NO INDICA;2017-11-27;2018-11-27;1;TEMPERATURA
VALVULA DE ALIVIO;DH - 15;41000 H;H-00017;2017-07-19;2018-07-19;0;PRESION
LLAVE DE TORQUE;20005MFMH56;NO INDICA;NO INDICA;2015-07-24;2016-07-23;0;TORQUE
LLAVE DE TORQUE;R250;18193;NO INDICA;2015-07-24;2016-07-23;0;TORQUE
LLAVE DE TORQUE;6020;WSA9974;NO INDICA;2015-07-24;2016-07-23;0;TORQUE
LLAVE DE TORQUE;6004MFRMH;7135005;NO INDICA;2015-07-24;2016-07-23;0;TORQUE
LLAVE DE TORQUE;NO INDICA;NO INDICA;NO INDICA;2015-07-24;2016-07-23;0;TORQUE
MULTIPLICADOR DE TORQUE;TM1500;NO INDICA;NO INDICA;2015-07-23;2016-07-22;0;TORQUE
MULTIPLICADOR DE TORQUE;TM1500;1532;NO INDICA;2015-07-23;2016-07-22;0;TORQUE
MULTIPLICADOR DE TORQUE;NO INDICA;SD668;NO INDICA;2015-07-23;2016-07-22;0;TORQUE
TERMOMETRO DE VDRIO;14-985-5E;NO INDICA;CCM-IM-12;2017-08-24;2018-08-24;1;TEMPERATURA
CRONOMETRO DIGITAL;HS-3;NO INDICA;CC-IM-13;2017-08-24;2018-08-24;1;TIEMPO Y FRECUENCIA
MICROMETRO ANALOGICO;.2-3;18740;NO INDICA;2015-08-04;2016-08-03;0;DIMENCIONAL
LLAVE DE TORQUE;QC2R1000;NO INDICA;NO INDICA;2015-08-04;2016-08-03;0;TORQUE
CINTA METRICA PI;100-300;12221403;NO INDICA;2015-08-13;2016-08-12;0;DIMENCIONAL
CALIBRADOR PIE DE REY DIGITAL;500-196-30B;140909174;NO INDICA;2015-08-13;2016-08-12;0;DIMENCIONAL
VALVULA DE ALIVIO;ST25;CRN0G8703.56;NO INDICA;2017-11-08;2018-11-08;1;PRESION
VALVULA DE ALIVIO;ST25;CRN0G87035LH;NO INDICA;2018-01-26;2019-01-26;1;PRESION
VALVULA DE ALIVIO;SF50;358;NO INDICA;2017-11-08;2018-11-08;1;PRESION
VALVULA DE ALIVIO;SF501;CRN0G8703.5C KJ;NO INDICA;2018-01-26;2019-01-26;1;PRESION
TERMOHIGROMETRO;608-H1;910003;NO INDICA;2015-08-19;2016-08-18;0;TEMPERATURA
TERMOHIGROMETRO;608-H1;910002;NO INDICA;2015-08-19;2016-08-18;0;TEMPERATURA
MANOMETRO;0-30;NO INDICA;14-274;2015-08-21;2016-08-20;0;PRESION
MANOMETRO;0-30;NO INDICA;14-273;2015-08-21;2016-08-20;0;PRESION
VALVULA DE ALIVIO;14015;NONE;CC1405;2015-08-26;2016-08-25;0;PRESION
LLAVE DE TORQUE;6061C;DPG34455;MMECO14-264E;2017-09-04;2018-09-04;1;TORQUE
VALVULA DE ALIVIO;14015;NO INDICA;CC1405;2015-08-26;2016-08-25;0;PRESION
COMPROBADOR DE CONEXI�N TIERRA;1623;S134905180 B2;NO INDICA;2017-09-29;2018-09-29;1;EL�CTRICA
LLAVE DE TORQUE;6061C;DPG36952;MMECO14-264D;2017-09-04;2018-09-04;1;TORQUE
MANOMETRO;0-3500;NO INDICA;NO INDICA;2015-08-27;2016-08-26;0;PRESION
MICROMETRO ANALOGICO;103-140-10;27215021;MMECO-1C;2017-09-25;2018-09-25;1;DIMENCIONAL
BALANZA DIGITAL;EC-30;8033172866;NO INDICA;2015-08-31;2016-08-30;0;MASA
LLAVE DE TORQUE;6061C;DPG34396;MMECO14-264C;2017-09-04;2018-09-04;1;TORQUE
LLAVE DE TORQUE;QD5R1000;714603656;BOA-H-83093;2018-03-01;2019-03-01;1;TORQUE
BALANZA DIGITAL;EC 30;8027161524;09-12-01-015;2015-09-07;2016-09-06;0;MASA
BALANZA DIGITAL;EC 30;8027070348;WI-836;2017-11-21;2018-11-21;1;MASA
LLAVE DE TORQUE;QD3R250;114603898;BOA-H-83034;2017-10-02;2018-10-02;1;TORQUE
CALIBRADOR DE ESPESORES;T-GAGEV;5057937;NO INDICA;2015-09-08;2016-09-07;0;DIMENCIONAL
BALANZA DIGITAL;SCOUT II;BJ525202;WI-815;2017-07-24;2018-07-24;0;MASA
MANOMETRO 1 REGULADOR;BU-2581-AQ;NO INDICA;BOA-H-83311;2016-12-24;2017-12-24;0;PRESION
MANOMETRO 2 REGULADOR;BU-2581-AQ;NO INDICA;NO INDICA;2016-12-24;2017-12-24;0;PRESION
LLAVE DE TORQUE;6060C;814805420;MMECO14-264B;2017-09-21;2018-09-21;1;TORQUE
LLAVE DE TORQUE;6060A;814805416;MMECO14-264;2017-09-21;2018-09-21;1;TORQUE
LLAVE DE TORQUE;6060A;814805417;MMECO14-264A;2017-09-21;2018-09-21;1;TORQUE
RELOJ COMPARADOR;2046S;UXP 515;NO INDICA;2017-08-31;2018-08-31;1;DIMENCIONAL
MANOMETRO;0-10;105;NO INDICA;2018-02-05;2019-02-05;1;PRESION
MANOMETRO;4270363;104;NO INDICA;2018-02-07;2019-02-07;1;PRESION
MODULO DE PRESION;NO INDICA;2707913;NO INDICA;2015-09-15;2016-09-14;0;PRESION
MANOMETRO;M2725-709;NO INDICA;NO INDICA;2015-09-22;2016-09-21;0;PRESION
LLAVE DE TORQUE;ADS4;QCKQ16506;EM-TRQ-CCAL-001;2016-08-18;2017-08-18;0;TORQUE
BLOQUE ESCALONADO;NO INDICA;NO INDICA;NO INDICA;2015-09-23;2016-09-22;0;DIMENCIONAL
CALIBRADOR DIGITAL;0-150;6L 1935 02;NO INDICA;2015-09-24;2016-09-23;0;DIMENCIONAL
BLOQUE METALICO;611204-24;982060;NO INDICA;2015-09-24;2016-09-23;0;DIMENCIONAL
BLOQUE METALICO;611204-241;992673;NO INDICA;2015-09-24;2016-09-23;0;DIMENCIONAL
BLOQUE METALICO;611194-241;980496;NO INDICA;2015-09-24;2016-09-23;0;DIMENCIONAL
BLOQUE METALICO;611192-241;990201;NO INDICA;2015-09-24;2016-09-23;0;DIMENCIONAL
RELOJ COMPARADOR;2046S;UXP637;NO INDICA;2015-09-16;2016-09-15;0;DIMENCIONAL
MANOMETRO;516-13;NO INDICA;CR-IM-07;2017-11-21;2018-11-21;1;PRESION
LLAVE DE TORQUE;TE25A;39593;BOA-H-70095;2017-11-08;2018-11-08;1;TORQUE
ROMANA;ASM71STR;NO INDICA;NO INDICA;2017-08-14;2018-08-14;1;FUERZA
ROMANA;ASM71STR;8507251;NO INDICA;2017-08-14;2018-08-14;1;FUERZA
LUXOMETRO;TM-201;140300640;NO INDICA;2015-09-30;2016-09-29;0;OPTICA
BALANZA DIGITAL;A8-LCD;NO INDICA;BAL-01;2015-10-05;2016-10-04;0;MASA
BALANZA DIGITAL;DL-100;4040471;BAL-03;2015-10-05;2016-10-04;0;MASA
BALANZA DIGITAL;NO INDICA;9;BAL-02;2015-10-05;2016-10-04;0;MASA
LLAVE DE TORQUE;6012C;DPH45044;MMECO14-264I;2017-11-06;2018-11-06;1;TORQUE
LLAVE DE TORQUE;6012C;DPH45010;MMECO14-264H;2017-12-13;2018-12-13;1;TORQUE
LLAVE DE TORQUE;6012C;DPH44944;MMECO14-264F;2016-10-20;2017-10-20;0;TORQUE
VACUOMETRO;MAN 30-0;AIM 777-2;NO INDICA;2015-10-08;2016-10-07;0;PRESION
LLAVE DE TORQUE;380250L;610100;NO INDICA;2017-07-27;2018-07-27;0;TORQUE
LLAVE DE TORQUE;EVT 1200A;K002441;21;2017-10-23;2018-10-23;1;TORQUE
CRONOMETRO DIGITAL;NO INDICA;NO INDICA;NO INDICA;2015-10-08;2016-10-07;0;TIEMPO Y FRECUENCIA
VALVULA DE ALIVIO;PS40;482P;NO INDICA;2015-10-12;2016-10-11;0;PRESION
MEDIDOR DE ESPESORES;TM130D;NO INDICA;NO INDICA;2015-10-12;2016-10-11;0;DIMENCIONAL
MANOMETRO;B4009002;AIM-475;NO INDICA;2015-10-09;2016-10-08;0;PRESION
Q FEEL TEST SET;211EYTS78R71A;SALGSE007;MMECO-15303;2017-11-06;2018-11-06;1;PRESION
TERMOHIGROMETRO;IN7 V02;WS 9410;MMECO-079;2017-11-06;2018-11-06;1;TEMPERATURA
LLAVE DE TORQUE;TE25A;39592;BOA-H-70094;2017-10-12;2018-10-12;1;TORQUE
LLAVE DE TORQUE;J6020AB;DPH45826;NO INDICA;2015-10-14;2016-10-13;0;TORQUE
MANOMETRO;8860-C;NO INDICA;NO INDICA;2015-10-14;2016-10-13;0;PRESION
MANOMETRO;0-160;NO INDICA;NO INDICA;2015-10-14;2016-10-13;0;PRESION
LLAVE DE TORQUE;EVT1200A;K002441;NO INDICA;2016-11-03;2017-11-03;0;TORQUE
MANOMETRO;8844-B;15715;BOA-H-83092;2015-10-19;2016-10-18;0;PRESION
MEGGER;BM12;000500/2063;ITEM31;2016-11-22;2017-11-22;0;EL�CTRICA
INSULATION CONTINUITY TESTER;3005A;W0222896;NO INDICA;2016-10-28;2017-10-28;0;EL�CTRICA
